date,daily_sentiment
2020-09-29,0.2987
2020-09-30,0.2266857142857143
2020-10-01,0.07642272727272728
2020-10-02,0.2907076923076923
2020-10-05,0.5267
2020-10-06,0.11421176470588236
2020-10-07,0.054880000000000005
2020-10-08,0.22365454545454544
2020-10-09,0.03866363636363637
2020-10-12,-0.20413333333333336
2020-10-13,0.12973333333333334
2020-10-14,0.10024666666666666
2020-10-15,0.3043166666666667
2020-10-16,0.156225
2020-10-19,0.01579999999999999
2020-10-20,-0.1685888888888889
2020-10-21,0.2121130434782609
2020-10-22,0.12514666666666666
2020-10-23,0.0942076923076923
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.20093999999999998
2020-10-29,-0.09826
2020-10-30,0.202125
2020-11-02,0.0
2020-11-03,0.4404
2020-11-04,0.019477777777777778
2020-11-05,0.064
